,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id_x,season,roster_id,xA,assists_x,key_passes_x,npg,npxG,xGChain,xGBuildup,assists_y,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id_y,influence,key_passes_y,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,0,1,0.019559036940336227,7,Sub,Bayer Leverkusen,Freiburg,2,3,2022-09-03,19379,2022,547107,0,0,0,0,0.019559036940336227,0.10774093866348267,0.08818189799785614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,8,Sub,Mainz 05,Bayer Leverkusen,0,3,2022-08-27,19371,2022,544336,0.016796818003058434,0,1,0,0,0.016796818003058434,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,78,Sub,Bayer Leverkusen,FC Cologne,0,1,2022-03-13,17747,2021,520166,0.61494380235672,0,2,0,0,0.7629641890525818,0.2526710629463196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,0,13,Sub,Bayer Leverkusen,Arminia Bielefeld,3,0,2022-02-26,17730,2021,515852,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,0,1,Sub,Bayer Leverkusen,VfB Stuttgart,4,2,2022-02-12,17711,2021,512834,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,1,Sub,Borussia Dortmund,Bayer Leverkusen,2,5,2022-02-06,17703,2021,511755,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,12,Sub,Bayer Leverkusen,Augsburg,5,1,2022-01-22,17693,2021,509559,0,0,0,0,0,0.45559635758399963,0.45559635758399963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,0,32,Sub,Borussia M.Gladbach,Bayer Leverkusen,1,2,2022-01-15,17683,2021,508282,0,0,0,0,0,0.19602948427200317,0.19602948427200317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,0,44,DR,Bayer Leverkusen,Freiburg,1,2,2021-02-28,15341,2020,453233,0,0,0,0,0,0.07759615778923035,0.07759615778923035,0.0,,,,0.0,0.0,0.0,,,0.0,,,312.0,,,249.0,,0.0,0.0,0.0,,0.0,,2021-02-28T16:30:00Z,,,,0.0,,,5.0,0.0,,0.0,0.0,,0.0,26.0,0.0,5735.0,,,,0.0,0.0,0.0,0.0,-67.0,0.0,67.0,43.0,False,,0.0
9,0,0,0,90,DR,Augsburg,Bayer Leverkusen,1,1,2021-02-21,15336,2020,451102,0.03784523904323578,0,1,0,0,0.05074360966682434,0.05074360966682434,0.0,,,,0.0,0.0,0.0,,,0.0,,,312.0,,,245.0,,0.0,0.0,0.0,,0.0,,2021-02-21T19:00:00Z,,,,0.0,,,14.0,0.0,,0.0,0.0,,0.0,25.0,0.0,5802.0,,,,1.0,3.0,0.0,0.0,-79.0,0.0,79.0,43.0,True,,0.0
