,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id_x,season,roster_id,xA,assists_x,key_passes_x,npg,npxG,xGChain,xGBuildup,assists_y,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id_y,influence,key_passes_y,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,0,0,0,90,DC,Lille,Lens,1,0,2022-10-09,19740,2022,555295,0,0,0,0,0,0.08040688186883926,0.08040688186883926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,3,0.18338240683078766,90,DC,Lorient,Lille,2,1,2022-10-02,19732,2022,552841,0.1297844499349594,0,1,0,0.18338240683078766,0.12282741814851761,0.06367921084165573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,90,DC,Lille,Toulouse,2,1,2022-09-17,19721,2022,550980,0,0,0,0,0,0.18790486454963684,0.18790486454963684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,0.011105022393167019,90,DC,Marseille,Lille,2,1,2022-09-10,19712,2022,549354,0,0,0,0,0.011105022393167019,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,0.02253251150250435,90,DC,Montpellier,Lille,1,3,2022-09-04,19702,2022,547714,0,0,0,0,0.02253251150250435,0.3581477701663971,0.33561527729034424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,90,DC,Lille,Nice,1,2,2022-08-31,19690,2022,546463,0.1550258994102478,0,2,0,0,0.43329885601997375,0.43329885601997375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,90,DC,Ajaccio,Lille,1,3,2022-08-26,19678,2022,544109,0,0,0,0,0,0.456815242767334,0.456815242767334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,0,90,DC,Lille,Paris Saint Germain,1,7,2022-08-21,19671,2022,543573,0,0,0,0,0,0.181425541639328,0.181425541639328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,0,90,DC,Nantes,Lille,1,1,2022-08-12,19658,2022,540326,0,0,0,0,0,0.6987025141716003,0.6987025141716003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,0,90,DC,Lille,Auxerre,4,1,2022-08-07,19652,2022,539854,0,0,0,0,0,0.14606229960918427,0.14606229960918427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
