,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id_x,season,roster_id,xA,assists_x,key_passes_x,npg,npxG,xGChain,xGBuildup,assists_y,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id_y,key_passes_y,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,0,62,MR,Norwich,Tottenham,0,5,2022-05-22,16755,2021,537946,0,0,0,0,0,0.08354546874761581,0.08354546874761581,0.0,0.0,6.0,0.0,0.0,323.0,380.0,2.0,0.0,0.0,0.0,2022-05-22T15:00:00Z,60.0,17.0,0.0,0.0,0.0,0.0,38.0,0.0,4652.0,5.0,0.0,0.0,2.0,-216.0,150.0,366.0,51.0,True,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,84,AMC,Wolverhampton Wanderers,Norwich,1,1,2022-05-15,16736,2021,536048,0.36072856187820435,0,3,0,0,0.3547709882259369,0.07733286917209625,0.0,0.0,12.0,0.0,38.5,323.0,370.0,1.0,0.0,4.6,7.4,2022-05-15T13:00:00Z,82.0,20.0,0.0,0.0,0.0,0.0,37.0,0.0,4791.0,1.0,1.0,0.0,2.0,-427.0,149.0,576.0,51.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,74,AMR,Norwich,West Ham,0,4,2022-05-08,16726,2021,533371,0,0,0,0,0,0,0,0.0,0.0,7.0,0.0,7.2,323.0,360.0,4.0,0.0,1.4,3.0,2022-05-08T13:00:00Z,70.0,19.0,0.0,0.0,0.0,0.0,36.0,0.0,5456.0,4.0,0.0,4.0,2.0,-85.0,804.0,889.0,51.0,True,0.0,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,0,90,AMR,Aston Villa,Norwich,2,0,2022-04-30,16725,2021,530574,0.058038387447595596,0,1,0,0,0.07800193130970001,0.07800193130970001,0.0,0.0,7.0,0.0,18.7,323.0,341.0,2.0,0.0,3.2,9.0,2022-04-30T14:00:00Z,90.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,5413.0,0.0,2.0,4.0,2.0,163.0,1039.0,876.0,51.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,
4,0,3,0.48395463824272156,90,AMR,Norwich,Newcastle United,0,3,2022-04-23,16706,2021,528703,0,0,0,0,0.48395463824272156,0.5232212543487549,0.09280381351709366,0.0,0.0,-1.0,0.0,2.3,323.0,340.0,3.0,0.0,2.7,9.8,2022-04-23T14:00:00Z,90.0,14.0,0.0,0.0,0.0,0.0,34.0,0.0,5322.0,3.0,0.0,15.0,2.0,2114.0,2397.0,283.0,51.0,True,0.0,,,,,,,,,,,,,,,,,,,,,,,
5,1,2,0.5883367657661438,77,AMR,Manchester United,Norwich,3,2,2022-04-16,16702,2021,526389,0.3878519535064697,1,2,1,0.5883367657661438,0.9782651662826538,0.11330996453762054,1.0,1.0,39.0,0.0,30.4,323.0,324.0,2.0,1.0,12.0,53.8,2022-04-16T14:00:00Z,73.0,13.0,0.0,0.0,0.0,0.0,33.0,0.0,2980.0,2.0,3.0,36.0,11.0,33.0,61.0,28.0,51.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,90,AMR,Norwich,Burnley,2,0,2022-04-10,16688,2021,525247,0.22990116477012634,0,4,0,0,0.16473127901554108,0.03623563423752785,0.0,0.0,12.0,1.0,54.1,323.0,318.0,0.0,0.0,6.7,12.6,2022-04-10T13:00:00Z,90.0,5.0,0.0,0.0,0.0,0.0,32.0,0.0,2930.0,0.0,2.0,0.0,3.0,-8.0,11.0,19.0,51.0,True,0.0,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,0,1,Sub,Brighton,Norwich,0,0,2022-04-02,16685,2021,522746,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,323.0,301.0,0.0,0.0,0.0,0.0,2022-04-02T14:00:00Z,1.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,2932.0,0.0,0.0,0.0,1.0,-1.0,21.0,22.0,51.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,0,8,Sub,Southampton,Norwich,2,0,2022-02-25,16644,2021,515598,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,323.0,269.0,1.0,0.0,0.0,0.4,2022-02-25T20:00:00Z,9.0,16.0,0.0,0.0,0.0,0.0,27.0,0.0,2954.0,0.0,2.0,0.0,1.0,29.0,62.0,33.0,51.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,0,2,Sub,Norwich,Manchester City,0,4,2022-02-12,16623,2021,512862,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.3,323.0,248.0,1.0,0.0,0.1,0.2,2022-02-12T17:30:00Z,3.0,12.0,0.0,0.0,0.0,0.0,25.0,0.0,2894.0,4.0,0.0,0.0,1.0,-26.0,17.0,43.0,51.0,True,0.0,,,,,,,,,,,,,,,,,,,,,,,
