,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id_x,season,roster_id,xA,assists_x,key_passes_x,npg,npxG,xGChain,xGBuildup,assists_y,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id_y,key_passes_y,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,0,90,GK,Sheffield United,Burnley,1,0,2021-05-23,14812,2020,473433,0,0,0,0,0,0,0,0,0,13,0,0.0,583,376,1,0,1.1,10.6,2021-05-23T15:00:00Z,90,15,0,0,0,0,38,2,11632,0,1,0.0,2,3139,3661,522,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,90,GK,Burnley,Liverpool,0,3,2021-05-19,14796,2020,472542,0.0476219616830349,0,1,0,0,0.09335120767354965,0.045729245990514755,0,0,7,0,10.0,583,360,3,0,1.5,4.6,2021-05-19T19:15:00Z,90,11,0,0,0,0,37,0,7933,3,0,0.0,1,-135,42,177,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,1,Sub,Wolverhampton Wanderers,Fulham,1,0,2019-05-04,9557,2018,330216,0,0,0,0,0,0,0,0,0,3,0,0.0,422,370,0,0,0.0,0.0,2019-05-04T14:00:00Z,1,9,0,0,0,0,37,0,140086,0,1,0.0,1,823,2935,2112,39,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20973.0,0.0,04 May 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,,,,,,,,,,2019-08-11,,,,,,,,,,,0,0,0,0,0.0,413,5,0,0,0.0,0.0,2019-08-11T13:00:00Z,0,9,0,0,0,0,1,0,46295,0,0,0.0,0,0,0,0,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,2019-08-19,,,,,,,,,,,0,0,0,0,0.0,413,20,0,0,0.0,0.0,2019-08-19T19:00:00Z,0,12,0,0,0,0,2,0,47500,1,1,0.0,0,-2894,1857,4751,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,2019-08-25,,,,,,,,,,,0,0,0,0,0.0,413,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,5,0,0,0,0,3,0,47769,1,1,0.0,0,-1365,2068,3433,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,2019-09-01,,,,,,,,,,,0,0,0,0,0.0,413,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,8,0,0,0,0,4,0,47873,2,3,0.0,0,-1322,2159,3481,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,2019-09-14,,,,,,,,,,,0,0,0,0,0.0,413,50,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,6,0,0,0,0,5,0,48674,5,2,0.0,0,-594,2410,3004,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,2019-09-22,,,,,,,,,,,0,0,0,0,0.0,413,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,49221,1,1,0.0,0,-111,1566,1677,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,2019-09-28,,,,,,,,,,,0,0,0,0,0.0,413,70,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,18,0,0,0,0,7,0,48930,0,2,0.0,0,-709,1184,1893,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,2019-10-06,,,,,,,,,,,0,0,0,0,0.0,413,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,11,0,0,0,0,8,0,49033,2,0,0.0,0,-487,927,1414,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,2019-10-19,,,,,,,,,,,0,0,0,0,0.0,413,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,16,0,0,0,0,9,0,47480,1,1,0.0,0,-1573,556,2129,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,2019-10-27,,,,,,,,,,,0,0,0,0,0.0,413,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,13,0,0,0,0,10,0,47236,1,1,0.0,0,-484,420,904,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,2019-11-02,,,,,,,,,,,0,0,0,0,0.0,413,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,1,0,0,0,0,11,0,47257,1,1,0.0,0,-329,772,1101,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,2019-11-10,,,,,,,,,,,0,0,0,0,0.0,413,120,0,0,0.0,0.0,2019-11-10T14:00:00Z,0,2,0,0,0,0,12,0,46646,1,2,0.0,0,-787,504,1291,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,2019-11-23,,,,,,,,,,,0,0,0,0,0.0,413,123,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,3,0,0,0,0,13,0,46297,2,1,0.0,0,-666,886,1552,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,2019-12-01,,,,,,,,,,,0,0,0,0,0.0,413,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,15,0,0,0,0,14,0,46059,1,1,0.0,0,-360,596,956,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,2019-12-04,,,,,,,,,,,0,0,0,0,0.0,413,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,19,0,0,0,0,15,0,45597,0,2,0.0,0,-480,367,847,40,True,0,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,2019-12-08,,,,,,,,,,,0,0,0,0,0.0,413,153,0,0,0.0,0.0,2019-12-08T16:30:00Z,0,4,0,0,0,0,16,0,45294,2,2,0.0,0,-462,396,858,40,False,0,,,,,,,,,,,,,,,,,,,,,,,
