,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id_x,season,roster_id,xA,assists_x,key_passes_x,npg,npxG,xGChain,xGBuildup,assists_y,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id_y,influence,key_passes_y,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,0,2,0.15210272371768951,90,FW,Newcastle United,Liverpool,2,3,2019-05-04,9559,2018,330586,0.07123533636331558,0,1,0,0.15210272371768951,0.5750822424888611,0.3517441749572754,0.0,35.0,0.0,0.0,0.0,7.0,0.0,0.0,28.0,14.0,0.0,0.0,472.0,0.0,0.0,368.0,1.0,2.0,0.0,2.0,21023.0,0.0,1.0,2019-05-04T18:45:00Z,04 May 19:45,0.0,0.0,90.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,37.0,0.0,57819.0,3.0,0.0,2.0,3.0,2.0,7.0,2.0,280.0,596.0,316.0,56.0,False,0.0,0.0
1,0,2,0.06316356360912323,74,FW,Liverpool,Huddersfield,5,0,2019-04-26,9551,2018,328028,0.030436325818300247,0,1,0,0.06316356360912323,0.42900460958480835,0.3658410608768463,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,11.9,0.0,0.0,472.0,0.0,0.0,356.0,0.0,0.0,0.0,2.1,20408.0,0.2,1.0,2019-04-26T19:00:00Z,26 Apr 20:00,0.0,0.0,72.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,57397.0,4.0,0.0,1.0,0.0,5.0,9.0,2.0,-74.0,199.0,273.0,56.0,True,0.0,0.0
2,0,0,0,1,Sub,Fulham,Liverpool,1,2,2019-03-17,9502,2018,317002,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,17055.0,0.0,0.0,2019-03-17T14:15:00Z,17 Mar 14:15,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,57632.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-193.0,367.0,560.0,56.0,False,0.0,0.0
3,0,1,0.023818882182240486,1,Sub,Liverpool,Burnley,4,2,2019-03-10,9490,2018,314996,0.5468646883964539,1,1,0,0.023818882182240486,0.5706835985183716,0,1.0,2.0,1.0,0.0,0.0,16.0,0.0,0.0,2.0,13.2,0.0,0.0,472.0,0.0,0.0,297.0,0.0,1.0,0.0,3.9,16688.0,17.4,1.0,2019-03-10T12:00:00Z,10 Mar 12:00,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,57661.0,0.0,0.0,0.0,2.0,4.0,8.0,4.0,-1174.0,258.0,1432.0,56.0,True,0.0,0.0
4,0,1,0.007893281988799572,60,Sub,Manchester United,Liverpool,0,0,2019-02-24,9459,2018,304903,0,0,0,0,0.007893281988799572,0.007893281988799572,0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,2.2,0.0,0.0,472.0,0.0,0.0,268.0,1.0,0.0,0.0,1.5,14895.0,3.8,0.0,2019-02-24T14:05:00Z,24 Feb 14:05,0.0,0.0,59.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,56621.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,-395.0,407.0,802.0,56.0,False,0.0,0.0
5,0,0,0,1,Sub,Liverpool,Bournemouth,3,0,2019-02-09,9455,2018,304560,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.1,0.0,0.0,472.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,14393.0,0.0,0.0,2019-02-09T15:00:00Z,09 Feb 15:00,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,56610.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-507.0,358.0,865.0,56.0,True,0.0,0.0
6,0,1,0.03573237359523773,6,Sub,Liverpool,Leicester,1,1,2019-01-30,9436,2018,304118,0,0,0,0,0.03573237359523773,0.03573237359523773,0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.8,0.0,0.0,472.0,0.0,0.0,237.0,1.0,0.0,0.0,0.3,13156.0,0.0,0.0,2019-01-30T20:00:00Z,30 Jan 20:00,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,56962.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,-738.0,393.0,1131.0,56.0,True,0.0,0.0
7,0,0,0,2,Sub,Manchester City,Liverpool,2,1,2019-01-03,9400,2018,303316,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.5,1.0,0.0,472.0,0.0,0.0,207.0,0.0,0.0,0.0,0.2,11433.0,1.0,0.0,2019-01-03T20:00:00Z,03 Jan 20:00,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,58437.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1103.0,379.0,1482.0,57.0,False,0.0,0.0
8,0,1,0.08957410603761673,20,Sub,Liverpool,Newcastle United,4,0,2018-12-26,9381,2018,279177,0,0,0,0,0.08957410603761673,0.8741695284843445,0.7845954298973083,0.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,3.1,0.0,0.0,472.0,0.0,0.0,186.0,0.0,0.0,0.0,2.6,10297.0,2.4,0.0,2018-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,21.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,60094.0,0.0,1.0,0.0,0.0,4.0,20.0,1.0,-1301.0,824.0,2125.0,57.0,True,0.0,0.0
9,0,1,0.03098214976489544,90,FW,Burnley,Liverpool,1,3,2018-12-05,9343,2018,278081,0.0666322186589241,0,1,0,0.03098214976489544,0.6206127405166626,0.5896306037902832,0.0,32.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,15.2,0.0,0.0,472.0,0.0,0.0,143.0,0.0,1.0,0.0,3.8,8053.0,6.2,1.0,2018-12-05T19:45:00Z,05 Dec 19:45,0.0,0.0,90.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,64186.0,0.0,0.0,0.0,3.0,1.0,17.0,2.0,-948.0,1211.0,2159.0,58.0,False,0.0,0.0
